Date,Price,Open,High,Low,
04/06/21,305.5,307,309.6,303.3,
04/05/21,306.05,310.4,314.9,301.55,
04/01/21,311,311.85,313.45,307.25,
03/31/2021,308.85,299.25,310.95,299,
03/30/2021,299.85,296.8,303.5,295.35,
03/26/2021,294.9,297.65,301.6,293.55,
03/25/2021,294.1,307,307.2,293,
03/24/2021,303.8,302.85,307.5,300.9,
03/23/2021,304.45,297.2,306.4,293.55,
03/22/2021,295.6,284.45,297.8,278,
03/19/2021,283.45,278,284.6,274.05,
03/18/2021,281.05,283,285.95,277.45,
03/17/2021,280.85,285.9,287.35,280,
03/16/2021,285.55,284.9,290,284.25,
03/15/2021,283.65,290.9,290.9,279,
03/12/21,289.5,293,293.9,287.5,
03/10/21,292,292.55,293.8,289,
03/09/21,291.05,287.8,293.3,285.2,
03/08/21,285.75,287,291,284.2,
03/05/21,284.8,291.95,298.3,283.15,
03/04/21,292,281.5,294.3,278.75,
03/03/21,282.1,280.7,285.9,279.55,
03/02/21,278.8,278.9,283.4,277.1,
03/01/21,277.9,275.55,279.65,273.5,
02/26/2021,273.5,277,288.5,271.5,
02/25/2021,279.7,271.2,281.6,271.15,
02/24/2021,268.4,266,270.3,265.05,
02/23/2021,264.7,269,270.85,263.15,
02/22/2021,266.95,275.5,276.9,265.65,
02/19/2021,275.3,288.5,288.5,273.05,
02/18/2021,282.8,290,290.5,280.8,
02/17/2021,286.65,285.75,290.4,284.2,
02/16/2021,284.05,285.9,287.3,280.2,
02/15/2021,283.4,281,285.9,279,
02/12/21,277.45,275,284.9,274.25,
02/11/21,276.9,272.2,277.8,271.5,
02/10/21,271.9,271.35,277.8,271,
02/09/21,270.55,276.85,279.45,269.85,
02/08/21,274.35,272.5,278.2,272,
02/05/21,271.3,273,275.6,268.55,
02/04/21,272.75,268,275,266.15,
02/03/21,268.95,276.1,278.7,268,
02/02/21,276.25,263.7,279.6,261.1,
02/01/21,260.8,246.4,262,242.1,
01/29/2021,243.35,251.75,251.75,241.75,
01/28/2021,248,250,250.5,246,
01/27/2021,252.5,256.1,260.5,251.2,
01/25/2021,257,261.4,264.25,254.9,
01/22/2021,257.7,255,259.9,250.9,
01/21/2021,252.55,263.5,265.35,249.1,
