Date,Price,Open,High,Low,
09/01/21,4142.7,4160.4,4197.85,4132.5,
08/31/2021,4160.4,4148,4222.9,4105.05,
08/30/2021,4115.2,4080,4185,4001.1,
08/27/2021,4046.25,4065,4146.95,4008.75,
08/26/2021,4042.7,3871,4088,3841.45,
08/25/2021,3825.85,3850,3985,3804,
08/24/2021,3818.75,3890,3890,3760,
08/23/2021,3910.15,4043.3,4096.3,3900,
08/20/2021,4043.3,4071,4081.95,4000,
08/18/2021,4099.35,4126,4140,4070,
08/17/2021,4099.35,4157,4186.55,4071,
08/16/2021,4156,4203,4207,4150,
08/13/2021,4214.25,4217.95,4232.85,4170,
08/12/21,4197.3,4209.65,4238.95,4156.15,
08/11/21,4198.7,4290,4317.9,4116.1,
08/10/21,4288.25,4302,4418,4250,
08/09/21,4286.1,4300,4345,4263.9,
08/06/21,4285.25,4313.1,4334.2,4261,
08/05/21,4312.1,4269,4349,4220.2,
08/04/21,4235.05,4289.75,4343,4223,
08/03/21,4272.65,4369.85,4369.85,4261.05,
08/02/21,4348.6,4322,4367.2,4304.6,
07/30/2021,4304.6,4229.9,4326.8,4212.7,
07/29/2021,4234.65,4428,4448.1,4205,
07/28/2021,4415.65,4450,4479.9,4351,
07/27/2021,4518.1,4566.95,4615,4410,
07/26/2021,4530.5,4584,4584,4515.5,
07/23/2021,4550.4,4619,4619,4532.9,
07/22/2021,4586.4,4599,4638.95,4540.1,
07/20/2021,4576.6,4580,4625,4452,
07/19/2021,4562.4,4630,4648.95,4530,
07/16/2021,4646.3,4669.95,4735,4629,
07/15/2021,4645.5,4592,4670,4550,
07/14/2021,4593.1,4609.85,4639.7,4551,
07/13/2021,4586.2,4570.95,4700,4527,
07/12/21,4551.15,4594,4617.7,4485.05,
07/09/21,4585.65,4516,4607.7,4516,
07/08/21,4530.5,4549,4584,4509,
07/07/21,4524.45,4613.5,4613.5,4477.7,
07/06/21,4609.95,4635,4655.55,4571.2,
07/05/21,4609.45,4555,4645,4555,
07/02/21,4518.85,4480,4611,4460,
07/01/21,4411.5,4434,4452.8,4370,
06/30/2021,4421.05,4510,4510,4410,
06/29/2021,4477.75,4501,4542,4451,
06/28/2021,4474.7,4515,4540.5,4457.9,
06/25/2021,4499.1,4570,4585,4486,
06/24/2021,4554.25,4490,4585.3,4426,
06/23/2021,4483.35,4589.9,4625,4451.7,
06/22/2021,4554.55,4629.85,4682.6,4505.1,
06/21/2021,4588.25,4425.1,4644.9,4351.1,
06/18/2021,4427.15,4348,4480,4285,
06/17/2021,4299.15,4155,4335,4125,
06/16/2021,4193.35,4257,4257,4154.05,
06/15/2021,4244.85,4199.8,4260,4180.05,
06/14/2021,4177.6,4175,4211,4092.5,
06/11/21,4189.5,4198.9,4235,4141.35,
06/10/21,4193.35,4196,4285,4175.25,
06/09/21,4195.85,4239,4239,4159.6,
06/08/21,4226.3,4268.95,4293.45,4194.15,
06/07/21,4267.2,4318.8,4330.2,4209.05,
06/04/21,4287.25,4372,4395,4250,
06/03/21,4324.25,4280,4375,4268.25,
06/02/21,4236.85,4110,4260,4110,
06/01/21,4107.4,4050,4199,4020.5,
05/31/2021,4028.8,4019.95,4050,3950.45,
05/28/2021,3996.65,3950,4100,3850,
05/27/2021,3993.4,3924.95,4005,3910,
05/26/2021,3902.55,3947.8,3967.75,3895,
05/25/2021,3923.15,3941.55,3960,3895,
05/24/2021,3906.35,3979,4040,3895.25,
05/21/2021,3944.85,3930,3979,3907,
05/20/2021,3903.7,3925,3929.05,3852.65,
05/19/2021,3920.2,3943,3970,3890.65,
05/18/2021,3926.65,3950,3990,3905,
05/17/2021,3950.85,3952,3969.85,3905.1,
05/14/2021,3954,3960,3996.6,3900,
05/12/21,3955.3,3986,3999,3906.1,
05/11/21,3963.4,3887.95,3988.95,3830,
05/10/21,3866.6,3960,4010.5,3816,
05/07/21,3954.75,4137.25,4150,3901,
05/06/21,4119.5,4170,4185,4104.35,
05/05/21,4118.2,4134,4207.1,4062,
05/04/21,4134.1,4281.25,4320,4105.25,
05/03/21,4250.95,4150,4278,4122.2,
04/30/2021,4201.8,4175,4248,4150,
04/29/2021,4235.35,4215,4265.65,4090,
04/28/2021,4172.85,4089,4207,4080,
04/27/2021,4033.7,3931,4057.85,3902.1,
04/26/2021,3895.2,3890,3965,3840.1,
04/23/2021,3895.55,3919,3950,3870,
04/22/2021,3940.3,3949,3988,3850,
04/20/2021,3934.75,3848,3973.8,3843,
04/19/2021,3830.45,3560,3860,3535,
04/16/2021,3736.35,3520,3775,3502.2,
04/15/2021,3497.1,3510,3545.75,3460,
04/13/2021,3520.8,3533,3598,3505,
04/12/21,3557.55,3636.6,3640,3500,
04/09/21,3758.65,3730,3799.95,3700,
04/08/21,3734.5,3735,3797,3682.1,
04/07/21,3613.9,3490.1,3650,3483,
04/06/21,3482.7,3503.35,3540,3421.4,
04/05/21,3496.9,3599.95,3611,3465.55,
04/01/21,3588.05,3702.45,3720,3571.5,
03/31/2021,3672.15,3630,3709.9,3571.1,
03/30/2021,3635.55,3740,3765,3620,
03/26/2021,3624.6,3749,3800,3560,
03/25/2021,3593.3,3676,3676,3345.15,
03/24/2021,3676.4,3829.95,3869.35,3612.1,
03/23/2021,3868.85,4053.65,4118,3850,
03/22/2021,4053.65,4285,4285.4,4039,
03/19/2021,4267.25,4233.8,4414,4200,
03/18/2021,4240.3,4104.9,4457.7,4104.9,
03/17/2021,4014.99,4144.2,4169.6,4000,
03/16/2021,4144.93,4229.8,4235.92,4120,
03/15/2021,4177.43,4196,4299.8,4101,
03/12/21,4129.33,4090,4169.84,4041.81,
03/10/21,4020.75,3957.14,4040,3912.81,
03/09/21,3902.27,3920,4058,3840,
03/08/21,3801.21,3859.6,3879.11,3782.02,
03/05/21,3826.18,3872,3939.84,3788,
03/04/21,3912.12,3840,3940,3782.02,
03/03/21,3855.38,3837.6,3980,3750.01,
