Date,Price,Open,High,Low,
12/09/21,2238.8,2216.24,2256.17,2211.09,
12/08/21,2203.75,2212.5,2216.56,2194.36,
12/07/21,2171.11,2171.21,2191.31,2163.78,
12/06/21,2154.43,2207.03,2210.27,2148.83,
12/03/21,2195.32,2270.07,2274.45,2187.98,
12/02/21,2264.28,2248.88,2275.4,2243.68,
12/01/21,2248.88,2211.13,2255.89,2211.13,
11/30/2021,2194.04,2248.05,2257.08,2178.77,
11/29/2021,2226.63,2198.83,2279.05,2187.89,
11/26/2021,2198.96,2251.7,2258.49,2190.62,
11/25/2021,2273.94,2165.55,2281.6,2149.6,
11/24/2021,2143.13,2170.93,2197.78,2136.84,
11/23/2021,2175.26,2132.28,2189.26,2105.3,
11/22/2021,2154.52,2224.35,2230.05,2143.22,
11/18/2021,2254.21,2242.49,2269.02,2234.02,
11/17/2021,2246.28,2278.78,2279.05,2242.9,
11/16/2021,2290.08,2345.6,2348.33,2274.49,
11/15/2021,2350.66,2370.21,2372.13,2342.86,
11/12/21,2363.37,2333.75,2369.12,2331.01,
11/11/21,2329.14,2324.08,2343.78,2311.82,
11/10/21,2324.08,2296.28,2331.92,2282.56,
11/09/21,2297.33,2280.87,2305.44,2266.93,
11/08/21,2280.87,2288.26,2299.11,2240.44,
11/04/21,2277.96,2274.4,2283.61,2269.98,
11/03/21,2264.33,2283.38,2297.69,2243.5,
11/02/21,2279.87,2326.36,2326.36,2276.32,
11/01/21,2313.1,2307.49,2329.19,2273.58,
10/29/2021,2313.33,2357.45,2365.79,2281.37,
10/28/2021,2369.62,2389.36,2404.67,2362.1,
10/27/2021,2399.98,2424.73,2440.41,2388.44,
10/26/2021,2426.28,2383.38,2432.98,2373.27,
10/25/2021,2371.72,2460.46,2460.46,2342.95,
10/22/2021,2394.87,2391.91,2429.19,2380.6,
10/21/2021,2391.18,2485.03,2485.03,2372.95,
10/20/2021,2461.28,2497.84,2501.58,2453.58,
10/19/2021,2490.09,2485.08,2506.95,2468.67,
10/18/2021,2467.76,2446.79,2502.35,2424.91,
10/14/2021,2461.24,2465.93,2477.51,2449.66,
10/13/2021,2457.64,2445.88,2479.15,2433.11,
10/12/21,2432.7,2407.59,2445.65,2407.59,
10/11/21,2416.84,2483.89,2483.89,2411.28,
10/08/21,2434.8,2351.98,2446.7,2351.98,
10/07/21,2344.82,2370.21,2370.21,2341.13,
10/06/21,2333.93,2391.18,2391.18,2324.68,
10/05/21,2378.51,2338.31,2381.15,2322.17,
10/04/21,2329.96,2324.54,2347.1,2313.28,
10/01/21,2299.88,2284.52,2315.38,2275.27,
09/30/2021,2294.55,2304.44,2310.14,2279.73,
09/29/2021,2303.89,2335.57,2337.3,2297.28,
09/28/2021,2322.85,2307.31,2338.31,2290.17,
09/27/2021,2302.02,2264.65,2305.49,2256.72,
09/24/2021,2263.51,2279.05,2283.33,2253.52,
09/23/2021,2269.61,2228.91,2276.27,2228.91,
09/22/2021,2215.78,2196.09,2225.49,2186.2,
09/21/2021,2191.67,2197.92,2202.47,2173.89,
09/20/2021,2182.33,2165.1,2204.3,2160.54,
09/17/2021,2179.14,2228.91,2238.76,2168.56,
09/16/2021,2213.5,2168.74,2220.71,2157.8,
09/15/2021,2168.7,2162.36,2183.56,2159.49,
09/14/2021,2158.99,2167.83,2182.42,2156.98,
09/13/2021,2161.95,2213.41,2215.24,2158.81,
09/09/21,2211.09,2216.1,2222.8,2202.47,
09/08/21,2215.78,2237.12,2238.03,2193.49,
09/07/21,2225.54,2214.42,2240.76,2198.83,
09/06/21,2210.27,2200.65,2260.68,2200.06,
09/03/21,2177.18,2103.56,2182.69,2102.93,
09/02/21,2090.94,2060.26,2103.11,2058.85,
09/01/21,2069.15,2073.94,2090.25,1941.75,
08/31/2021,2059.62,2074.16,2081.23,2044.31,
08/30/2021,2069.42,2042.03,2073.94,2041.66,
08/27/2021,2029.95,2034.74,2044.17,2020.06,
08/26/2021,2033.51,2011.95,2046.45,2010.03,
08/25/2021,2007.66,1990.7,2023.71,1987.33,
08/24/2021,1989.88,1972.65,1998.18,1964.95,
08/23/2021,1971.29,1976.39,1979.99,1943.98,
08/20/2021,1956.52,1958.16,1979.77,1949.04,
08/18/2021,1979.63,1982.77,1992.8,1962.44,
08/17/2021,1972.7,1978.22,1991.89,1958.43,
08/16/2021,1980.45,1956.79,2007.39,1940.57,
08/13/2021,1955.2,1928.81,1959.8,1923.65,
08/12/21,1923.75,1937.24,1938.79,1919.32,
08/11/21,1929.08,1913.49,1932.18,1898.49,
08/10/21,1903.83,1900.45,1926.07,1890.29,
08/09/21,1893.66,1892.71,1904.83,1883.22,
08/06/21,1904.42,1937.37,1956.34,1895.44,
08/05/21,1944.76,1929.81,1964.18,1918.32,
08/04/21,1917.64,1912.21,1927.26,1902.55,
08/03/21,1902.46,1900.73,1906.43,1881.72,
08/02/21,1888.42,1866.27,1895.26,1860.62,
07/30/2021,1855.51,1873.61,1885.37,1850.95,
07/29/2021,1873.61,1868.82,1891.06,1863.12,
07/28/2021,1856.83,1878.03,1878.07,1838.37,
07/27/2021,1872.74,1895.26,1899.36,1860.8,
07/26/2021,1894.07,1923.52,1934.09,1888.6,
07/23/2021,1919.14,1946.31,1946.31,1917,
07/22/2021,1933.55,1924.61,1936.37,1913.31,
07/20/2021,1908.57,1911.99,1921.79,1899.82,
07/19/2021,1913.58,1918.05,1936.28,1908.02,
07/16/2021,1925.16,1900.73,1927.62,1900.73,
07/15/2021,1899.13,1910.76,1910.76,1894.94,
07/14/2021,1901.64,1916.86,1920.6,1897.99,
07/13/2021,1913.99,1914.4,1917.41,1903.55,
07/12/21,1900.23,1897.81,1916,1891.75,
07/09/21,1889.97,1902.46,1906.38,1883.36,
07/08/21,1907.93,1928.08,1928.81,1897.08,
07/07/21,1923.65,1938.42,1939.7,1913.22,
07/06/21,1938.06,1959.98,1960.03,1933.55,
07/05/21,1959.89,1948.86,1962.72,1943.12,
07/02/21,1941.02,1914.31,1944.71,1909.16,
07/01/21,1912.35,1927.26,1934.46,1909.43,
06/30/2021,1924.34,1909.84,1935.83,1907.06,
06/29/2021,1902.73,1904.37,1922.61,1899.18,
06/28/2021,1901.64,1936.28,1939.11,1897.17,
06/25/2021,1918.32,1968.92,1968.92,1897.22,
06/24/2021,1963.04,2019.06,2019.24,1950.87,
06/23/2021,2010.21,2050.23,2051.14,2006.89,
06/22/2021,2029.27,2055.43,2060.94,2023.8,
06/21/2021,2039.84,2009.53,2049.05,2006.43,
06/18/2021,2028.4,2021.29,2037.43,1991.21,
06/17/2021,2019.74,2005.79,2037.47,1987.19,
06/16/2021,2016.18,2049.32,2049.32,2011.72,
06/15/2021,2050.87,2056.84,2073.48,2043.12,
06/14/2021,2046.86,2018.33,2058.71,2001.92,
06/11/21,2017.42,1993.44,2031,1989.79,
06/10/21,1989.79,1998.45,2032.87,1984.78,
06/09/21,1982.55,2023.71,2025.25,1967.5,
06/08/21,2018.96,2028.04,2030.18,2004.11,
06/07/21,2030.45,2010.94,2043.67,1991.53,
06/04/21,1996.99,2022.88,2022.88,1990.8,
06/03/21,2014,2025.62,2051.14,2002.01,
06/02/21,2006.75,1969.01,2014.59,1967.78,
06/01/21,1976.62,1972.84,2007.11,1957.57,
05/31/2021,1969.51,1915.31,1997.82,1897.99,
05/28/2021,1909.75,1814.12,1918.96,1809.66,
05/27/2021,1803.37,1796.71,1816.13,1789.6,
05/26/2021,1795.57,1809.47,1809.47,1792.24,
05/25/2021,1790.88,1814.17,1820.51,1786.87,
05/24/2021,1810.07,1829.99,1831.9,1806.47,
05/21/2021,1824.06,1819.32,1831.44,1805.01,
05/20/2021,1809.84,1819.91,1833.09,1806.01,
05/19/2021,1819.91,1806.83,1838.37,1797.81,
05/18/2021,1812.12,1803.18,1825.66,1797.81,
05/17/2021,1787.28,1767.36,1789.65,1760.34,
05/14/2021,1765.67,1754.96,1769.91,1738,
05/12/21,1744.43,1763.07,1763.07,1739.14,
05/11/21,1762.8,1747.58,1767.31,1741.24,
05/10/21,1755.51,1771.96,1774.1,1750.68,
05/07/21,1760.61,1768.54,1782.63,1755.69,
05/06/21,1759.34,1755.78,1763.21,1738.69,
05/05/21,1750.08,1750.04,1766.63,1739.51,
05/04/21,1747.17,1781.31,1793.61,1742.11,
05/03/21,1786.09,1790.15,1804.1,1771.92,
04/30/2021,1818.18,1836.64,1856.42,1811.75,
04/29/2021,1844.39,1838.42,1864.26,1830.53,
04/28/2021,1819.64,1822.74,1829.99,1805.69,
04/27/2021,1813.12,1771.28,1821.01,1769.36,
04/26/2021,1766.22,1746.89,1787.69,1742.88,
04/23/2021,1736.09,1734.81,1749.4,1728.43,
04/22/2021,1737.59,1728.43,1745.25,1711.66,
04/20/2021,1733.35,1745.48,1750.22,1723.46,
04/19/2021,1734.4,1732.99,1747.21,1723.87,
04/16/2021,1763.07,1772.19,1777.2,1756.33,
04/15/2021,1772.1,1750.77,1787.37,1744.48,
04/13/2021,1761.16,1754.87,1768.68,1748.81,
04/12/21,1742.38,1783.17,1792.47,1732.58,
04/09/21,1807.42,1825.97,1829.44,1805.1,
04/08/21,1827.8,1832.4,1842.52,1817.31,
04/07/21,1825.79,1816.13,1865.27,1816.13,
04/06/21,1808.34,1824.38,1827.8,1795.89,
04/05/21,1816.68,1846.03,1846.03,1788.46,
04/01/21,1843.02,1841.2,1850.59,1826.29,
03/31/2021,1826.16,1837.23,1868.73,1822.33,
03/30/2021,1849.31,1832.08,1867.45,1815.95,
03/26/2021,1818,1832.36,1836.87,1798.67,
03/25/2021,1816.63,1869.32,1875.7,1809.57,
03/24/2021,1866.36,1896.67,1896.67,1860.43,
03/23/2021,1904.42,1881.58,1923.43,1875.43,
03/22/2021,1879.62,1891.61,1891.61,1854.14,
03/19/2021,1897.9,1812.57,1909.84,1806.1,
03/18/2021,1831.9,1888.06,1900.73,1824.15,
03/17/2021,1873.52,1914.4,1917.82,1855.47,
03/16/2021,1914.81,1927.89,1937.92,1910.8,
03/15/2021,1922.38,1949.64,1958.89,1896.99,
03/12/21,1949.64,2004.65,2010.12,1935.96,
03/10/21,1988.88,2015.59,2019.92,1978.35,
03/09/21,1996.63,2005.56,2018.96,1956.52,
03/08/21,1996.86,1979.58,2033.82,1977.71,
03/05/21,1986.01,1976.39,2016.96,1964.54,
03/04/21,1983.41,1987.06,1996.13,1967.28,
03/03/21,2006.79,1934.18,2023.8,1920.97,
03/02/21,1920.05,1936.28,1941.75,1904.6,
03/01/21,1915.45,1927.57,1927.57,1880.85,
02/26/2021,1899.68,1922.61,1944.85,1887.19,
02/25/2021,1955.29,1894.35,1962.03,1887.97,
02/24/2021,1883,1846.76,1897.54,1823.74,
02/23/2021,1845.35,1848.77,1871.65,1835.82,
02/22/2021,1829.99,1896.17,1905.01,1818.77,
02/19/2021,1896.67,1882.5,1918.91,1876.11,
02/18/2021,1882.95,1901.41,1921.42,1877.66,
02/17/2021,1898.68,1876.11,1909.84,1869.6,
02/16/2021,1877.62,1859.7,1895.26,1857.43,
02/15/2021,1852.96,1867.91,1878.44,1846.4,
02/12/21,1860.84,1877.66,1893.89,1837.42,
02/11/21,1873.88,1802.68,1879.94,1796.99,
02/10/21,1800.68,1784.68,1808.61,1757.6,
02/09/21,1783.08,1793.79,1814.12,1779.48,
02/08/21,1779.03,1760.52,1794.3,1758.56,
02/05/21,1753.96,1762.16,1772.37,1750.31,
02/04/21,1753.91,1751.22,1768.27,1736.68,
02/03/21,1759.7,1756.69,1778.57,1732.08,
02/02/21,1756.19,1746.39,1766.99,1691.06,
02/01/21,1727.84,1682.12,1736.36,1682.12,
01/29/2021,1680.25,1729.07,1742.79,1668.26,
01/28/2021,1710.75,1712.93,1753.36,1704.87,
01/27/2021,1727.75,1759.61,1759.61,1721.14,
01/25/2021,1768.27,1870.64,1870.64,1761.43,
01/22/2021,1868.5,1927.89,1928.9,1855.33,
01/21/2021,1912.44,1897.99,1932.45,1891.61,
01/20/2021,1873.24,1843.75,1876.16,1824.38,
01/19/2021,1838.1,1817.77,1851.41,1817.45,
01/18/2021,1808.2,1768.54,1820.14,1752.73,
01/15/2021,1766.35,1786.78,1798.76,1750.45,
01/14/2021,1787.32,1767.72,1792.7,1764.94,
01/13/2021,1767.72,1791.15,1800.4,1749.08,
01/12/21,1783.72,1741.19,1786.78,1732.08,
01/11/21,1729.34,1763.98,1767.54,1725.01,
01/08/21,1762.21,1751.13,1766.9,1743.66,
01/07/21,1742.11,1752.04,1773.28,1737.23,
01/06/21,1744.98,1794.07,1794.07,1736.64,
01/05/21,1792.24,1797.76,1808.65,1783.13,
01/04/21,1814.72,1812.8,1821.33,1793.98,
01/01/21,1811.53,1810.61,1820.78,1807.1,
12/31/2020,1809.25,1818.45,1833.27,1805.01,
12/30/2020,1819.14,1816.45,1829.48,1801.27,
12/29/2020,1813.39,1829.94,1834.91,1807.38,
12/28/2020,1826.2,1826.98,1845.94,1819.23,
12/24/2020,1817.68,1778.39,1822.01,1774.97,
12/23/2020,1772.01,1761.98,1778.75,1750.31,
12/22/2020,1765.44,1768.54,1785.32,1720.91,
12/21/2020,1768.31,1832.36,1843.3,1692.01,
12/18/2020,1816.17,1807.74,1827.8,1791.33,
12/17/2020,1809.61,1805.83,1827.8,1802.36,
12/16/2020,1801.41,1812.3,1818.68,1792.02,
12/15/2020,1799.54,1816.77,1816.77,1788.14,
12/14/2020,1815.17,1835.09,1837.14,1811.43,
12/11/20,1828.35,1833.45,1857.7,1799.9,
12/10/20,1829.8,1841.47,1849.13,1824.11,
12/09/20,1847.53,1835.09,1854.05,1823.24,
12/08/20,1817.54,1789.51,1836.19,1777.8,
12/07/20,1785,1770.37,1791.33,1770.37,
12/04/20,1774.51,1789.51,1793.93,1768.54,
12/03/20,1789.92,1795.89,1806.01,1785,
12/02/20,1784.59,1789.46,1789.46,1763.98,
12/01/20,1781.58,1764.21,1792.15,1760.34,
11/27/2020,1759.29,1769.45,1782.99,1751.72,
11/26/2020,1781.12,1777.7,1791.2,1759.79,
11/25/2020,1775.61,1805.01,1815.95,1770.64,
11/24/2020,1791.42,1788.6,1799.17,1760.52,
11/23/2020,1778.39,1758.51,1795.89,1756.69,
11/20/2020,1731.35,1803,1808.75,1727.16,
11/19/2020,1798.31,1810.84,1832.36,1794.07,
11/18/2020,1811.57,1820.92,1829.3,1787.69,
11/17/2020,1816.77,1899.82,1899.82,1809.57,
11/14/2020,1824.88,1835.09,1838.05,1819.59,
11/13/2020,1819.68,1814.12,1856.65,1805.92,
11/12/20,1804.87,1809.57,1830.85,1791.33,
11/11/20,1820.41,1907.11,1910.16,1804.1,
11/10/20,1900.27,1891.61,1905.29,1861.35,
11/09/20,1869.09,1876.75,1887.05,1858.7,
11/06/20,1849.68,1812.3,1859.7,1802.87,
11/05/20,1782.31,1776.75,1786.78,1760.7,
11/04/20,1744.34,1677.38,1758.38,1677.38,
11/03/20,1686,1721.14,1740.74,1672.82,
11/02/20,1711.38,1853.78,1853.78,1695.61,
10/30/2020,1872.79,1855.15,1882.18,1843.3,
10/29/2020,1847.44,1822.69,1861.8,1814.81,
10/28/2020,1832.99,1863.35,1876.02,1829.53,
10/27/2020,1854.42,1852.41,1877.94,1828.3,
10/26/2020,1849.4,1915.31,1919.87,1840.06,
10/23/2020,1925.84,1922.61,1946.13,1910.44,
10/22/2020,1920.87,1935.37,1944.53,1906.65,
10/21/2020,1935.6,1979.22,1997.36,1913.26,
10/20/2020,1965,1990.7,1999.82,1961.99,
10/19/2020,1983.5,1998.27,2031.45,1965.45,
10/16/2020,1983.23,2019.06,2034.74,1981,
10/15/2020,2010.62,2088.52,2089.16,2001.1,
10/14/2020,2085.19,2082.96,2100.55,2068.97,
10/13/2020,2078.72,2034.92,2083.92,2031.27,
10/12/20,2038.93,2036.1,2055.57,2030.04,
10/09/20,2036.29,2039.29,2053.56,2021.24,
10/08/20,2041.03,2061.9,2067.55,2025.98,
10/07/20,2057.66,2035.88,2105.3,2024.71,
10/06/20,2014.82,2031.09,2036.56,2006.89,
10/05/20,2015.73,2047.5,2050.23,2010.58,
10/01/20,2028.4,2063.91,2063.91,2018.19,
09/30/2020,2036.33,2064.64,2067.14,2028.45,
09/29/2020,2046.45,2025.62,2063.91,2021.2,
09/28/2020,2019.92,2032,2040.84,2012.17,
09/25/2020,2007.11,2001.92,2017.05,1976.94,
09/24/2020,1988.38,2014.68,2029.27,1983.37,
09/23/2020,2032.5,2073.94,2075.3,2011.17,
09/22/2020,2015.73,2084.87,2084.87,2006.79,
09/21/2020,2055.84,2101.28,2130.05,2049.32,
09/18/2020,2101.74,2111.13,2114.59,2075.8,
09/17/2020,2096.13,2114.05,2128.09,2090.34,
09/16/2020,2118.47,2118.33,2159.45,2107.44,
09/15/2020,2113.04,2110.4,2120.88,2085.97,
09/14/2020,2098.87,2114.73,2151.42,2080.27,
09/11/20,2113.91,2110.08,2130.46,2084.01,
09/10/20,2110.08,1991.89,2136.75,1983.82,
09/09/20,1970.24,1900.73,1975.66,1900.73,
09/08/20,1920.83,1908.75,1932.63,1896.99,
09/07/20,1898.36,1896.35,1918.96,1864.58,
09/04/20,1893.8,1883.04,1911.67,1883.04,
09/03/20,1925.48,1939.93,1948.13,1917.32,
09/02/20,1940.47,1909.84,1948.13,1901.18,
09/01/20,1903.05,1909.84,1934.23,1881.08,
08/31/2020,1894.85,1980.04,1980.04,1879.08,
08/28/2020,1928.62,1932.63,1943.48,1920.05,
08/27/2020,1925.07,1956.56,1958.62,1917.82,
08/26/2020,1948,1902.92,1957.38,1866.31,
08/25/2020,1897.99,1918.96,1924.7,1894.62,
08/24/2020,1910.8,1913.31,1918.64,1887.19,
08/21/2020,1897.76,1932.45,1932.45,1893.48,
08/20/2020,1911.07,1930.86,1936.19,1903.28,
08/19/2020,1944.67,1952.64,1963.63,1933.87,
08/18/2020,1931.49,1905.01,1944.39,1898.86,
08/17/2020,1906.61,1917.27,1921.06,1887.05,
08/14/2020,1927.26,1934.73,1965.91,1905.47,
08/13/2020,1934.73,1944.94,1949.96,1923.52,
08/12/20,1939.56,1936.28,1955.33,1920.42,
08/11/20,1945.44,1948.77,1969.1,1915.45,
08/10/20,1932.27,1965.91,1973.61,1921.92,
08/07/20,1956.97,1936.78,1966.36,1932.73,
08/06/20,1945.9,1969.1,1975.98,1920.74,
08/05/20,1938.7,1978.22,2001.01,1930.81,
08/04/20,1961.03,1838.83,1975.48,1824.38,
08/03/20,1830.94,1877.03,1877.03,1826.89,
07/31/2020,1884.27,1937.19,1941.61,1871.83,
07/30/2020,1922.29,1914.4,1949.96,1889.15,
07/29/2020,1910.62,1987.33,1992.07,1887.97,
07/28/2020,1985.01,1972.56,1999.55,1961.99,
07/27/2020,1965.32,1995.99,2004.38,1939.97,
07/24/2020,1956.52,1877.94,1971.65,1874.2,
07/23/2020,1878.53,1826.98,1895.17,1815.13,
07/22/2020,1826.98,1805.05,1832.36,1786.78,
07/21/2020,1797.58,1770.18,1802.09,1763.98,
07/20/2020,1749.67,1750.36,1760.57,1731.71,
07/17/2020,1742.42,1681.94,1750.22,1675.74,
07/16/2020,1680.21,1686.5,1702.91,1652.08,
07/15/2020,1682.49,1767.36,1803.64,1639.23,
07/14/2020,1747.26,1763.71,1769.45,1720.96,
07/13/2020,1763.35,1739.83,1774.92,1732.17,
07/10/20,1712.48,1668.17,1717.86,1663.34,
07/09/20,1663.34,1647.75,1672.28,1629.06,
07/08/20,1638.5,1664.62,1672.64,1631.89,
07/07/20,1662.75,1704.73,1704.73,1646.75,
07/06/20,1687.77,1641.96,1693.79,1633.62,
07/03/20,1629.52,1623.64,1634.35,1612.2,
07/02/20,1604.95,1595.34,1610.65,1581.11,
07/01/20,1584.3,1566.16,1594.1,1557.73,
06/30/2020,1552.81,1582.85,1586.86,1546.11,
06/29/2020,1570.86,1575.28,1585.22,1563.43,
06/26/2020,1588.59,1577.42,1596.7,1565.43,
06/25/2020,1566.12,1576.19,1594.42,1562.38,
06/24/2020,1574.69,1586.04,1615.39,1561.24,
06/23/2020,1568.03,1598.98,1608.23,1564.16,
06/22/2020,1592.78,1618.17,1644.65,1581.52,
06/19/2020,1604,1526.69,1630.52,1513.84,
06/18/2020,1509.87,1463.65,1517.85,1463.65,
06/17/2020,1472.63,1465.88,1490.45,1460.42,
06/16/2020,1474.55,1496.42,1502.21,1445.05,
06/15/2020,1472.27,1437.62,1482.93,1423.54,
06/12/20,1448.38,1362.87,1452.21,1362.87,
06/11/20,1401.62,1430.33,1430.33,1395.64,
06/10/20,1433.07,1404.9,1439.45,1404.44,
06/09/20,1401.25,1440.36,1442.5,1397.56,
06/08/20,1431.29,1480.47,1480.47,1426.73,
06/05/20,1440.91,1460.32,1474.73,1435.16,
06/04/20,1440.31,1403.89,1448.56,1403.89,
06/03/20,1406.13,1408.45,1421.22,1397.74,
06/02/20,1400.34,1386.57,1403.89,1386.57,
06/01/20,1386.07,1349.2,1403.17,1345.23,
05/29/2020,1335.71,1340.72,1341.45,1324.58,
05/28/2020,1342.5,1326.41,1348.47,1322.35,
05/27/2020,1319.07,1307.26,1325.59,1287.39,
05/26/2020,1297.87,1312.19,1320.94,1291.13,
05/22/2020,1305.08,1326.22,1329.6,1300.7,
05/21/2020,1312.78,1310.91,1331.74,1299.38,
05/20/2020,1307.86,1282.92,1318.07,1270.48,
05/19/2020,1283.7,1332.7,1332.7,1279.91,
05/18/2020,1313.33,1341.72,1351.02,1301.79,
05/15/2020,1329.96,1317.93,1337.35,1290.44,
05/14/2020,1308.58,1341.9,1364.15,1303.66,
05/13/2020,1364.15,1399.11,1399.11,1325.5,
05/12/20,1336.71,1424.98,1424.98,1313.9,
05/11/20,1423.85,1428.59,1458.25,1419.56,
05/08/20,1410.35,1399.69,1426.51,1388.49,
05/07/20,1361.09,1309.39,1366.91,1304.78,
05/06/20,1319.91,1320.23,1340.09,1305.78,
05/05/20,1319.32,1310.34,1335.4,1306.68,
05/04/20,1296.21,1302.17,1322.84,1282.07,
04/30/2020,1324.79,1313,1349.57,1300.36,
04/29/2020,1287.9,1305.78,1312.14,1282.75,
04/28/2020,1289.61,1310.65,1313.68,1256.97,
04/27/2020,1291.6,1300.36,1331.56,1284.96,
04/24/2020,1279.91,1223.51,1350.03,1217.28,
04/23/2020,1238.5,1236.88,1251.46,1222.92,
04/22/2020,1231.14,1192,1250.42,1173.94,
04/21/2020,1116.19,1090.95,1131.09,1051.53,
04/20/2020,1123.77,1107.56,1135.11,1085.71,
04/17/2020,1106.25,1101.69,1110.63,1077.04,
04/16/2020,1055.37,1035.41,1072.21,1035.41,
04/15/2020,1038.53,1084.54,1116.1,1031.89,
04/13/2020,1073.92,1090.86,1097.18,1065.57,
04/09/20,1100.97,1093.75,1113.21,1077.54,
04/08/20,1076.54,1061.06,1109.78,1049.18,
04/07/20,1089.41,998.75,1096,994.23,
04/03/20,973.64,1020.42,1021.87,954.5,
04/01/20,975.86,1007.96,1015.86,943.44,
03/31/2020,1004.57,967.14,1019.52,947.09,
03/30/2020,932.24,946.33,969.85,921.09,
03/27/2020,962.18,993.33,1000.28,945.7,
03/26/2020,970.53,984.3,1008.82,941.99,
03/25/2020,976.4,858.78,1040.29,858.78,
03/24/2020,851.64,851.55,876.3,808.93,
03/23/2020,798.14,830.78,859.68,790.78,
03/20/2020,921.27,847.94,933.46,839.86,
03/19/2020,828.17,835.3,873.68,804.6,
03/18/2020,874.9,923.8,934.72,867.99,
03/17/2020,911.06,940.23,956.31,906.64,
03/16/2020,916.8,962.31,974.95,908.04,
03/13/2020,999.56,907.54,1029.36,848.71,
03/12/20,958.65,981.59,993.96,947.73,
03/11/20,1041.42,1005.2,1064.13,1002.36,
03/09/20,1005.2,1124.27,1124.27,988.77,
03/06/20,1146.89,1152.26,1163.41,1121.2,
03/05/20,1184.32,1219.09,1226.63,1179.35,
03/04/20,1209.29,1219.31,1221.8,1181.25,
03/03/20,1213.35,1201.03,1222.11,1193.62,
03/02/20,1187.35,1226.67,1236.02,1177.1,
02/28/2020,1199.81,1227.03,1227.03,1196.51,
02/27/2020,1251.41,1255.21,1258.77,1236.79,
02/26/2020,1256.47,1275.16,1277.78,1252.72,
02/25/2020,1278.96,1309.39,1310.65,1273.27,
02/24/2020,1304.74,1333.77,1333.77,1300,
02/20/2020,1341.45,1353.37,1361.72,1339.6,
02/19/2020,1358.33,1332.46,1360.41,1332.46,
02/18/2020,1323.93,1335.58,1335.58,1316.61,
02/17/2020,1335.04,1345.51,1359.96,1331.65,
02/14/2020,1342.49,1334.54,1355.44,1312.37,
02/13/2020,1331.02,1336.21,1336.21,1320.86,
02/12/20,1327.45,1316.57,1331.06,1314.81,
02/11/20,1311.74,1305.55,1323.52,1304.92,
02/10/20,1297.42,1291.33,1305.42,1274.22,
02/07/20,1294.72,1311.92,1311.92,1289.97,
02/06/20,1316.3,1312.1,1324.24,1300.54,
02/05/20,1307.63,1294.94,1311.47,1291.51,
02/04/20,1287.58,1262.43,1293,1262.34,
02/03/20,1251.46,1238.95,1263.33,1231.28,
02/01/20,1249.16,1270.51,1288.62,1238.14,
01/31/2020,1274.8,1310.29,1313.23,1270.97,
01/30/2020,1302.62,1340.05,1340.05,1300.36,
01/29/2020,1336.21,1332.87,1349.53,1322.93,
01/28/2020,1328.67,1360.91,1363.98,1322.21,
01/27/2020,1360.5,1368.13,1376.53,1359.06,
01/24/2020,1374.14,1379.83,1387.46,1371.38,
01/23/2020,1378.92,1389.22,1392.06,1373.5,
01/22/2020,1384.43,1391.16,1396.71,1382.44,
01/21/2020,1385.2,1381.36,1396.03,1375.31,
01/20/2020,1383.44,1452.11,1453.42,1378.92,
01/17/2020,1427.37,1400.73,1431.12,1400.73,
01/16/2020,1388.58,1380.77,1393.37,1380.28,
01/15/2020,1376.21,1389.31,1391.07,1371.7,
01/14/2020,1380.77,1392.87,1400.14,1375.04,
01/13/2020,1393.78,1396.98,1407.37,1389.44,
01/10/20,1397.61,1399.69,1406.69,1390.75,
01/09/20,1397.84,1388.18,1399.51,1383.3,
01/08/20,1367.14,1361.76,1385.65,1361.76,
01/07/20,1377.16,1372.6,1385.24,1367.59,
01/06/20,1355.9,1378.92,1379.83,1352.28,
01/03/20,1388.18,1385.6,1391.84,1375.67,
01/02/20,1386.46,1367.18,1391.38,1366.28,
01/01/20,1363.3,1369.08,1379.28,1359.37,
12/31/2019,1367.27,1394.91,1394.91,1362.76,
12/30/2019,1394.45,1393.37,1396.98,1380.1,
12/27/2019,1392.6,1377.12,1395.9,1373.91,
12/26/2019,1368.94,1396.03,1402.67,1364.43,
12/24/2019,1396.03,1418.57,1419.69,1393.15,
12/23/2019,1418.66,1404.21,1424.07,1404.21,
12/20/2019,1444.3,1454.96,1460.92,1440.92,
12/19/2019,1449.49,1422,1458.39,1419.87,
12/18/2019,1422.9,1410.66,1426.78,1410.53,
12/17/2019,1410.66,1417.57,1426.33,1404.75,
12/16/2019,1414.64,1435.18,1438.52,1411.97,
12/13/2019,1429,1422.27,1435.81,1420.06,
12/12/19,1415.49,1415.04,1421,1406.24,
12/11/19,1411.07,1406.46,1422.4,1400.59,
12/10/19,1410.71,1419.47,1422.09,1403.53,
12/09/19,1420.06,1403.44,1424.34,1397.57,
12/06/19,1404.16,1406.92,1416.13,1391.93,
12/05/19,1399.96,1425.88,1426.65,1394.27,
12/04/19,1401.99,1417.98,1424.12,1384.75,
12/03/19,1425.74,1436.72,1438.84,1420.55,
12/02/19,1432.47,1440.33,1457.49,1424.71,
11/29/2019,1400.5,1428.59,1428.59,1397.89,
11/28/2019,1426.74,1420.01,1430.39,1412.7,
11/27/2019,1417.53,1409.63,1422.27,1405.47,
11/26/2019,1407.68,1417.21,1423.17,1405.11,
11/25/2019,1409.35,1400.59,1412.88,1400.59,
