Date,Price,Open,High,Low,
10/07/22,1932.14,1925.01,1938.31,1916.76,
10/06/22,1929.67,1925.51,1950.1,1925,
10/04/22,1924.87,1906.04,1934.38,1906.04,
10/03/22,1899.2,1910.01,1910.7,1877.9,
09/30/2022,1912.46,1898,1918.6,1891.74,
09/29/2022,1897.85,1882.52,1912,1879.9,
09/28/2022,1886.03,1863,1898.5,1851.86,
09/27/2022,1867.48,1845.01,1879,1845.01,
09/26/2022,1845.43,1849.89,1888.5,1838.39,
09/23/2022,1850.71,1864,1864,1846,
09/22/2022,1862.12,1884.18,1884.18,1859.74,
09/21/2022,1863.14,1841.51,1887.9,1841.51,
09/20/2022,1861.09,1876.54,1892.55,1858.11,
09/19/2022,1876.54,1840.51,1883.41,1825.99,
09/16/2022,1841.22,1899.73,1899.73,1835.15,
09/15/2022,1900.03,1916.49,1923.58,1898.04,
09/14/2022,1909.88,1890,1923,1886.92,
09/13/2022,1905.15,1897.09,1925.47,1897.09,
09/12/22,1897.21,1909.5,1914.29,1890,
09/09/22,1903.4,1934.8,1934.8,1900,
09/08/22,1913.5,1928,1928,1901,
09/07/22,1917.88,1900,1930,1900,
09/06/22,1904.39,1926.3,1930.28,1895,
09/05/22,1926.38,1956.2,1956.2,1923.1,
09/02/22,1955.99,1980,1984.43,1954,
09/01/22,1973.62,1970.1,2003.27,1960.41,
08/30/2022,1993.08,1955.02,1999.1,1955.02,
08/29/2022,1963.67,1930.31,1975,1930.31,
08/26/2022,1953.57,1958.44,1965,1943.66,
08/25/2022,1954.97,1967.28,1978.8,1948,
08/24/2022,1967.28,1955,1970.28,1936.1,
08/23/2022,1959.85,1925,1968.93,1925,
08/22/2022,1945.46,1935.01,1962.47,1935.01,
08/19/2022,1943.8,1938.02,1965,1935,
08/18/2022,1956.69,1965.1,1971.91,1949.1,
08/17/2022,1972.94,1965.5,1982.5,1965.5,
08/16/2022,1969.71,1952.66,1985,1952.66,
08/12/22,1952.67,1978.72,1978.72,1942.2,
08/11/22,1968.85,1985,1995.73,1963.7,
08/10/22,1976.52,1977,2010.9,1950.64,
08/08/22,1969.68,1985.12,1997.64,1953.47,
08/05/22,1992.61,1985,2001.66,1973.82,
08/04/22,1984.23,1940,1990.8,1939,
