Date,Apollo_Hospitals,Bajaj_Auto,Britannia_Industries,Hero_MotoCorp,Infosys,ITC,LTIMindTree,Maruti_Suzuki,TCS,Wipro,Ambuja_Cements,Bosch,Dixon_Tech,Havells_India,InfoEdge_India,InterGlobe_Aviation,Oracle,Procter_and_Gamble,Siemens_Ltd,Tube_Invest_India,NSE Index
2021-09-28,4904.9,3757.15,4058.5,2847.2,1716.9,243.5,5848.3,6831.0,3862.15,668.15,419.5,15208.1,4163.15,1420.45,6797.65,2188.3,4672.9,14072.55,2161.95,1488.5,17546.65
2021-10-05,4423.5,3899.25,3972.75,2886.15,1692.25,238.1,5744.6,7384.05,3791.9,640.75,406.45,15542.74,4465.4,1367.85,6441.8,2009.3,4533.65,13697.35,2127.55,1381.05,17711.3
2021-10-12,4378.75,3770.05,3938.6,2798.15,1673.55,231.25,5688.85,7199.25,3810.9,635.75,394.9,17171.89,4834.75,1369.4,6565.45,1929.3,4660.25,13856.0,2195.45,1289.15,17646.0
2021-10-19,4377.5,3967.65,3883.7,2925.2,1709.2,249.2,5951.35,7482.15,3655.2,672.6,404.0,17800.68,5503.9,1409.7,6805.9,2017.55,4743.8,13715.15,2249.3,1377.55,18161.75
2021-10-26,4146.75,3848.65,3762.0,2816.0,1802.35,246.6,6940.15,7590.75,3608.85,701.95,392.75,17040.64,5209.35,1406.7,6917.0,2011.95,4684.5,14318.0,2210.7,1380.25,18266.6
2021-11-02,4276.55,3776.5,3697.85,2690.15,1728.95,238.45,6658.55,7356.25,3489.75,671.1,381.85,16836.0,5146.25,1276.7,6216.45,2010.25,4663.5,14054.75,2171.15,1422.65,18210.95
2021-11-09,4438.6,3698.4,3629.85,2641.45,1702.5,222.45,6736.05,7734.25,3492.25,652.5,412.9,17626.94,5561.7,1290.7,6048.9,2164.45,4409.55,14459.25,2311.3,1605.85,17829.2
2021-11-16,4552.85,3771.7,3698.5,2718.8,1740.15,230.85,6835.8,7511.65,3484.3,652.6,428.35,18670.04,5527.3,1347.05,6131.75,2136.85,4490.15,14453.9,2389.7,1712.7,18017.2
2021-11-23,5733.95,3583.8,3615.05,2749.35,1787.45,239.5,7397.05,8274.75,3521.9,661.8,409.15,18776.93,5449.1,1375.25,6545.0,2332.0,4476.35,15042.0,2353.35,1735.4,17898.65
2021-11-30,5397.2,3407.1,3623.35,2621.05,1696.0,227.7,6749.05,7669.45,3443.3,636.5,393.5,16903.49,5077.55,1372.55,5968.9,2141.75,4159.4,15106.2,2276.4,1708.15,17415.05
2021-12-07,5571.0,3249.55,3535.25,2448.2,1714.9,221.9,6912.2,7273.25,3577.8,634.8,371.4,16226.79,5077.75,1361.0,5948.45,1902.8,4134.6,15124.95,2142.5,1642.35,17166.9
2021-12-14,5333.5,3332.05,3575.75,2490.65,1753.35,224.95,6647.8,7434.9,3626.9,641.7,376.95,16592.85,5377.4,1417.95,5739.8,1986.8,4227.35,14984.9,2228.15,1674.3,17469.75
2021-12-21,5192.55,3294.5,3541.6,2507.15,1734.2,224.05,6675.65,7567.95,3570.35,636.4,378.9,16587.28,5584.75,1351.35,5478.4,1962.8,4184.6,15020.4,2483.75,1626.75,17221.4
2021-12-28,4775.55,3135.85,3497.0,2348.8,1824.7,212.0,7126.0,7423.75,3630.75,685.65,363.75,16360.52,5413.25,1371.45,5284.55,1915.55,3995.8,14653.8,2368.2,1656.55,16955.45
2022-01-04,4976.6,3262.5,3559.6,2433.25,1885.55,216.75,7263.1,7350.05,3694.7,703.7,375.8,16574.06,5554.8,1393.8,5463.3,2008.15,3936.8,15169.0,2380.35,1738.45,17213.6
2022-01-11,4973.25,3358.55,3659.7,2506.0,1844.65,220.55,7317.1,7775.35,3860.95,713.5,393.7,17226.55,5312.95,1400.1,5617.95,1977.75,4043.7,15492.05,2324.35,1901.3,17925.25
2022-01-18,5014.4,3440.1,3700.2,2590.5,1877.45,222.75,7170.75,8170.75,3859.9,691.35,397.9,17298.81,5266.0,1355.85,5633.05,2089.0,4198.15,16121.95,2349.05,1832.5,18212.35
2022-01-25,4515.95,3436.8,3575.65,2699.8,1867.05,220.35,6697.05,8015.7,3914.65,621.15,374.85,16866.41,5259.2,1308.75,5016.7,2079.5,3996.15,15995.3,2380.35,1794.45,17938.4
2022-02-01,4292.25,3501.1,3494.15,2715.0,1678.6,214.6,5745.7,8820.2,3649.25,544.75,351.65,16133.86,4390.55,1145.25,4394.15,1862.6,3419.55,14593.9,2278.7,1679.8,17110.15
2022-02-08,4666.3,3535.0,3621.05,2702.4,1787.1,232.15,6396.75,8515.25,3856.2,588.0,380.0,16595.33,4628.4,1209.95,5115.1,1947.55,3742.35,14785.6,2439.05,1746.65,17780.0
2022-02-15,4577.25,3563.55,3517.35,2728.85,1737.3,230.15,6290.7,8949.45,3760.55,568.95,382.8,16121.09,4485.0,1223.9,4913.1,2253.8,3723.6,15336.0,2417.4,1772.65,17463.8
2022-02-22,4584.8,3586.9,3462.0,2786.8,1733.3,222.75,6002.9,8582.95,3813.1,563.9,360.7,15899.01,4272.9,1206.4,4580.15,2170.95,3671.9,15588.85,2394.3,1665.65,17322.2
2022-03-01,4610.8,3580.3,3511.15,2670.65,1742.85,215.95,5911.8,8698.85,3563.8,567.1,330.95,15854.03,4237.45,1201.25,4411.8,2039.4,3513.25,15658.25,2396.5,1574.1,17063.25
2022-03-08,4861.25,3372.3,3391.75,2426.3,1702.8,215.3,5861.3,7814.2,3546.15,555.2,304.15,15424.02,4280.8,1148.85,4568.55,1805.05,3370.05,15599.6,2372.2,1516.25,16605.95
2022-03-15,4710.95,3339.0,3123.85,2290.5,1813.35,229.25,6374.55,7026.85,3632.6,585.5,291.65,14137.38,4092.35,1092.65,4563.7,1709.1,3421.05,14752.3,2280.8,1503.55,16345.35
2022-03-22,4943.65,3569.8,3313.65,2369.5,1889.4,242.6,6025.7,7485.8,3655.9,598.25,309.35,13995.65,4413.2,1136.35,4474.5,1899.8,3533.3,15318.75,2359.2,1530.5,16975.35
2022-03-29,4608.2,3601.5,3102.25,2394.65,1872.4,252.0,6072.8,7644.85,3712.4,611.2,297.85,14102.24,4386.4,1141.35,4626.25,1832.8,3559.6,15297.95,2296.05,1578.2,17245.65
2022-04-05,4614.8,3674.1,3148.4,2271.65,1903.95,249.2,6310.35,7598.6,3731.55,600.8,303.05,14370.29,4366.3,1150.9,4619.35,1989.35,3551.75,14009.6,2343.45,1663.65,17498.25
2022-04-12,4511.75,3801.8,3282.5,2346.9,1828.85,259.6,6325.5,7744.2,3755.35,593.55,320.7,14908.29,4592.35,1251.85,4728.85,1979.25,3685.05,14448.6,2458.65,1681.1,17807.65
2022-04-19,4744.45,3697.3,3349.65,2274.4,1748.55,269.55,6038.8,7469.5,3661.95,559.2,369.2,14473.06,4431.85,1273.7,4753.85,1899.2,3568.15,14509.55,2467.0,1744.15,17475.65
2022-04-26,4780.95,3720.75,3304.2,2274.85,1587.7,259.55,5170.3,7666.7,3556.8,536.5,371.3,14283.58,4221.1,1299.35,4643.05,1896.35,3518.5,14445.35,2383.8,1728.55,17136.55
2022-05-03,4522.95,3905.65,3338.25,2500.0,1552.8,257.5,4816.95,7788.4,3561.2,518.95,384.55,14298.88,4314.95,1316.0,4480.4,1791.3,3504.0,13903.2,2260.6,1833.1,17038.4
2022-05-10,4013.3,3496.9,3385.45,2409.5,1535.55,259.75,4738.15,7397.9,3479.75,491.75,368.1,14079.68,3810.45,1253.0,4225.4,1801.75,3431.25,13450.3,2200.25,1862.5,16677.6
2022-05-17,3679.65,3612.85,3259.85,2470.3,1526.75,255.65,4250.75,7396.45,3412.0,471.9,359.05,13312.49,3511.8,1229.25,3670.2,1678.9,3534.95,13484.95,2317.4,1666.6,16167.1
2022-05-24,3735.0,3791.2,3394.35,2539.0,1509.2,266.8,4214.0,7566.55,3448.8,481.25,361.1,14099.66,3504.4,1242.5,3604.05,1696.4,3223.5,13012.25,2350.25,1669.3,16240.3
2022-05-31,3524.3,3791.8,3516.5,2594.7,1410.45,272.7,3823.7,7787.25,3167.65,444.85,361.7,13654.99,3345.2,1229.45,3375.25,1645.65,3082.95,13233.15,2346.55,1552.4,16025.8
2022-06-07,3839.0,3720.1,3551.3,2757.6,1478.55,271.85,4203.3,7939.4,3355.2,470.75,371.65,14448.51,3892.3,1191.15,4080.3,1825.55,3284.35,14106.05,2419.05,1599.95,16522.75
2022-06-14,3636.2,3794.15,3361.5,2585.95,1500.0,267.9,4315.1,7892.45,3404.15,470.4,363.05,14023.28,3592.95,1109.1,3697.25,1802.5,3240.85,13851.1,2363.0,1553.2,16356.25
2022-06-21,3722.7,3698.1,3385.4,2605.3,1422.2,263.4,4201.85,7853.45,3206.3,440.1,361.95,13786.48,3465.45,1113.6,3643.75,1735.5,3084.1,13371.65,2382.45,1554.15,15692.15
2022-06-28,3787.75,3635.65,3403.65,2524.45,1437.25,265.3,4021.95,7782.75,3222.95,411.25,357.95,13355.83,3365.7,1101.25,3646.65,1646.85,3035.6,13288.3,2274.2,1513.7,15413.3
2022-07-05,3713.0,3867.55,3404.15,2752.4,1463.25,274.05,4086.9,8508.9,3290.5,420.75,365.5,15428.25,3650.9,1098.6,3779.75,1615.2,3135.85,13354.45,2405.7,1798.8,15799.1
2022-07-12,3883.5,3773.05,3830.8,2831.8,1491.65,289.3,4012.8,8630.05,3260.75,416.05,368.25,16009.28,3668.75,1197.2,3907.05,1662.15,3095.0,14076.55,2647.85,1975.75,15989.8
2022-07-19,3868.3,3860.75,3726.0,2843.35,1444.45,294.05,4015.45,8440.2,3038.75,406.7,371.2,16267.44,3820.8,1228.55,3882.05,1737.7,3200.75,14105.8,2639.7,1991.3,15966.65
2022-07-26,4110.25,4002.05,3828.3,2826.75,1515.3,298.2,4444.65,8749.05,3164.8,412.1,367.85,16387.1,3933.65,1223.25,4131.0,1766.4,3258.8,13935.1,2676.35,2194.9,16520.85
2022-08-02,4125.6,3883.85,3854.55,2782.55,1471.05,304.15,4412.9,8658.1,3188.85,406.65,370.85,16429.7,3700.25,1221.0,3916.8,1772.1,3050.45,14151.85,2690.3,2107.85,16641.8
2022-08-09,4310.05,4003.45,3770.0,2801.9,1566.1,308.15,4785.95,8959.45,3339.5,432.35,381.75,17299.85,3755.3,1279.45,4301.55,1976.65,3325.6,14868.6,2614.65,2116.65,17388.15
2022-08-16,4517.15,4034.85,3647.75,2775.45,1602.45,311.2,4856.6,8879.7,3354.25,430.15,380.05,17234.3,3845.95,1309.0,4240.05,2038.3,3337.6,14502.5,2807.8,2318.55,17534.75
2022-08-23,4305.75,4067.9,3705.2,2913.45,1606.25,312.55,4961.05,8944.35,3401.1,443.05,398.3,17957.1,4006.15,1348.5,4481.8,2050.55,3371.3,14667.6,2896.2,2234.25,17944.25
2022-08-30,4210.75,4065.75,3659.15,2806.35,1537.5,314.1,4658.4,8704.0,3255.35,416.15,404.15,17260.95,4090.9,1299.1,4421.2,1970.7,3242.7,14200.85,2890.8,2059.8,17604.95
2022-09-06,4277.15,4076.3,3718.15,2876.65,1464.2,317.6,4533.85,9024.5,3131.7,410.45,409.8,17663.05,4071.8,1384.95,4257.65,2038.35,3104.05,13997.6,2920.85,2261.15,17542.8
2022-09-13,4376.5,3845.65,3667.9,2854.75,1457.65,326.1,4510.25,8784.9,3149.6,407.45,448.9,17309.85,4362.8,1367.4,4194.75,1977.7,3074.65,14430.45,2940.9,2587.9,17624.4
2022-09-20,4427.6,3850.25,3747.0,2851.5,1475.4,335.35,4618.35,8967.2,3120.4,416.3,524.6,17519.4,4598.1,1368.7,4235.0,1905.05,3140.2,14607.3,3108.6,2623.85,18003.75
2022-09-27,4604.8,3730.6,3765.65,2776.65,1377.25,340.95,4410.9,9247.9,3001.2,400.75,541.35,16671.7,4492.45,1314.3,4072.25,1877.55,3013.0,14631.95,2912.7,2742.65,17718.35
2022-10-04,4268.95,3545.9,3853.2,2591.35,1394.7,324.95,4526.15,8726.75,3035.65,398.05,500.05,15659.25,4253.0,1319.3,3879.25,1819.7,2949.9,14228.45,2700.2,2641.9,16858.6
2022-10-11,4390.5,3594.65,3767.55,2646.1,1455.15,336.65,4666.3,8703.0,3101.95,410.15,506.9,15945.6,4433.05,1352.55,4009.4,1816.3,3038.55,13913.0,2800.45,2763.95,17331.8
2022-10-18,4287.05,3624.5,3763.0,2550.05,1428.7,330.1,4642.3,8686.6,3100.75,407.95,505.45,15660.5,4278.5,1270.2,3781.0,1747.2,2917.45,13893.25,2769.95,2648.8,17123.6
2022-10-25,4388.75,3655.85,3768.5,2541.2,1485.45,346.35,4694.6,8719.35,3121.85,378.05,510.7,15676.55,4272.65,1248.65,3865.25,1781.2,2955.5,13827.8,2885.85,2832.6,17512.25
2022-11-01,4431.85,3622.3,3755.3,2610.75,1523.95,345.8,4676.25,9041.95,3157.4,382.65,527.6,15743.15,4409.15,1186.5,3927.1,1741.25,2904.85,14140.25,2879.75,2737.4,17736.95
2022-11-08,4383.1,3736.8,3723.95,2643.95,1553.3,354.65,4859.85,9229.4,3241.7,393.95,545.0,16578.3,4568.25,1220.2,3987.75,1805.5,2980.2,14114.6,2908.8,2843.45,18082.85
2022-11-15,4361.2,3739.55,4175.35,2651.5,1511.2,360.7,4837.05,9253.5,3216.05,390.95,564.5,17223.6,4539.85,1203.05,3882.8,1718.75,3027.65,13930.2,2916.4,2713.1,18157.0
2022-11-22,4479.25,3747.45,4131.5,2739.45,1602.8,344.1,5048.05,9134.95,3355.35,398.25,577.2,16674.75,4530.55,1232.55,4147.8,1770.9,3081.9,14004.15,2880.1,2599.6,18409.65
2022-11-29,4605.2,3607.85,4155.15,2658.85,1583.15,339.8,4742.05,8934.5,3308.3,388.75,562.9,16647.65,4382.95,1240.8,3848.1,1893.35,3055.7,14096.35,2769.75,2582.15,18267.25
2022-12-06,4726.4,3750.7,4362.3,2851.9,1634.95,340.0,4838.55,8974.15,3390.8,406.9,570.75,17004.4,4251.9,1253.55,3993.6,1937.45,3107.85,14187.65,2774.95,2771.35,18758.35
2022-12-13,4727.4,3634.65,4393.55,2759.55,1605.5,340.1,4687.6,8659.15,3380.6,406.3,582.0,17089.5,4263.7,1205.75,3970.45,1973.15,3108.85,14407.75,2905.35,2943.85,18560.5
2022-12-20,4666.15,3652.05,4409.7,2747.35,1579.4,345.4,4443.15,8641.6,3365.35,400.05,582.2,17586.75,4121.9,1155.25,4198.8,2015.7,3094.25,14060.1,3028.4,2979.45,18660.3
2022-12-27,4766.2,3611.05,4418.85,2757.45,1509.55,335.15,4424.25,8350.4,3268.55,389.5,539.2,17410.2,3940.75,1156.3,4146.35,2016.25,3024.4,13967.35,2884.45,2900.2,18199.1
2023-01-03,4588.65,3586.85,4385.95,2696.6,1510.15,334.4,4332.0,8421.05,3257.1,387.8,518.4,17289.25,3925.7,1110.8,3933.35,2015.2,3002.95,14143.45,2861.15,2785.85,18122.5
2023-01-10,4433.3,3552.85,4235.0,2709.3,1494.8,327.0,4277.95,8422.8,3314.65,389.7,518.85,16857.4,3864.05,1148.75,3827.05,2003.1,3014.4,14050.8,2815.45,2781.1,18042.95
2023-01-17,4360.6,3538.05,4314.3,2693.75,1471.25,331.8,4225.5,8284.45,3328.7,393.85,508.1,17350.95,3705.3,1188.4,3655.6,2107.35,3048.6,13924.25,2941.0,2642.9,17895.7
2023-01-24,4339.8,3609.9,4393.7,2769.95,1545.4,334.65,4273.75,8494.05,3390.0,403.2,520.45,17063.0,3516.75,1202.8,3748.85,2084.25,3114.65,13864.7,3064.65,2638.25,18165.35
2023-01-31,4224.35,3717.4,4388.15,2785.0,1543.0,339.25,4430.65,8784.1,3429.75,401.55,460.2,16720.35,3363.8,1180.5,3668.25,2109.25,3083.5,13533.15,2995.3,2570.15,17891.95
2023-02-07,4262.65,3811.3,4370.95,2727.25,1551.1,361.4,4388.1,8768.85,3408.35,402.4,334.1,17118.05,2806.6,1198.0,3630.0,2084.9,3025.7,13819.8,2945.1,2616.9,17616.3
2023-02-14,4391.25,3880.3,4594.8,2614.65,1590.5,375.55,4714.7,8834.7,3520.1,406.75,384.65,17447.45,2703.95,1230.3,3787.45,2040.2,3169.6,13645.55,3121.0,2545.0,17871.7
2023-02-21,4487.9,3905.4,4588.45,2572.0,1597.05,382.2,4742.85,8845.35,3520.65,407.4,344.85,17855.25,2701.55,1218.15,3576.1,1986.05,3165.05,13688.2,3229.4,2431.6,18015.85
2023-02-28,4449.1,3840.7,4484.5,2499.45,1561.8,383.85,4805.3,8658.95,3401.55,395.15,335.4,18311.95,2644.2,1201.65,3503.05,1834.85,3164.85,13527.65,3251.5,2515.55,17554.3
2023-03-07,4413.8,3731.65,4379.8,2431.1,1496.05,378.7,4743.8,8764.15,3385.7,390.95,353.6,18302.25,2929.9,1214.55,3510.85,1843.7,3162.75,13913.3,3257.15,2782.95,17450.9
2023-03-14,4376.05,3811.2,4339.65,2478.05,1492.7,392.4,4781.45,8693.9,3390.4,392.6,392.1,18723.95,2917.15,1221.9,3501.6,1901.8,3236.2,13889.65,3287.45,2793.9,17754.4
2023-03-21,4328.8,3730.0,4243.1,2379.45,1419.65,379.4,4592.3,8474.95,3198.9,375.75,365.15,18043.6,2828.25,1186.4,3381.45,1867.25,3200.15,13429.95,3280.6,2680.75,16972.15
2023-03-28,4285.1,3923.95,4244.45,2353.2,1389.25,377.75,4649.75,8252.4,3130.8,366.4,375.55,18424.2,2886.4,1192.7,3511.65,1888.75,3211.7,13958.2,3307.4,2483.6,17151.9
2023-04-04,4363.0,3879.3,4276.2,2304.15,1383.55,382.75,4620.55,8295.3,3138.9,359.05,363.9,18977.15,2793.55,1179.6,3602.1,1825.35,3232.9,13311.2,3325.85,2570.65,17080.7
2023-04-11,4200.95,4023.15,4327.55,2432.2,1423.55,386.4,4833.45,8447.05,3239.8,369.75,379.95,19142.6,2929.15,1200.9,3742.0,1927.75,3265.95,14136.65,3351.15,2597.1,17557.05
2023-04-18,4320.2,4286.0,4271.3,2477.3,1428.3,393.55,4827.7,8621.05,3241.65,372.15,396.05,18765.5,2926.4,1181.85,3860.3,1880.05,3312.5,14201.7,3334.65,2635.65,17812.4
2023-04-25,4320.3,4265.8,4293.85,2445.95,1232.2,398.75,4194.55,8679.95,3089.6,360.8,380.05,18686.2,3010.4,1215.6,3613.7,1968.85,3289.85,14075.65,3261.75,2722.25,17618.75
2023-05-02,4410.4,4299.0,4405.0,2505.15,1227.55,412.25,4160.15,8506.9,3198.15,374.55,386.45,18961.1,2832.6,1219.9,3652.35,2017.55,3467.25,14079.6,3447.65,2513.9,17813.6
2023-05-09,4515.45,4447.85,4527.1,2502.65,1269.15,427.15,4498.0,8797.3,3179.9,385.1,383.65,19317.6,2908.25,1241.3,3792.4,2164.1,3646.8,13941.6,3540.9,2545.95,18089.85
2023-05-16,4601.3,4555.95,4604.95,2586.05,1263.25,425.35,4594.7,9168.15,3286.8,383.75,408.3,19354.75,2892.25,1255.7,3920.15,2223.65,3492.6,13714.75,3714.45,2725.25,18315.1
2023-05-23,4482.15,4529.35,4631.9,2722.95,1246.9,427.6,4739.9,9119.4,3208.7,382.3,406.3,19135.65,2961.1,1269.2,3836.2,2300.2,3560.85,13840.5,3891.2,2707.4,18181.75
2023-05-30,4536.45,4517.6,4519.8,2738.7,1298.65,433.5,4826.35,9270.75,3303.35,399.7,422.3,18751.25,3514.3,1273.35,3878.1,2269.0,3573.1,13528.0,3431.0,2685.45,18285.4
2023-06-06,4621.95,4567.15,4657.05,2759.9,1318.3,445.5,4998.4,9367.7,3289.5,403.65,423.6,18568.4,3878.75,1307.95,4073.85,2372.5,3633.6,13530.3,3551.65,2862.95,18534.4
2023-06-13,5026.45,4780.75,4893.15,2958.0,1288.95,443.95,4902.25,9707.5,3274.9,402.8,455.75,18973.6,3922.55,1345.85,4184.35,2419.9,3592.85,13777.25,3653.9,2899.95,18726.4
2023-06-20,5009.0,4730.2,4941.65,2931.6,1300.4,444.5,4906.7,9532.5,3251.05,396.45,464.6,19072.3,4373.1,1360.95,4309.8,2356.0,3884.45,13977.55,3763.2,2834.2,18755.9
2023-06-27,5118.75,4650.15,5069.55,2823.55,1299.35,447.05,5000.5,9440.85,3258.2,385.5,448.1,19201.7,4587.1,1339.4,4474.1,2470.3,3908.1,13933.95,3802.25,3171.55,18856.85
2023-07-04,5126.9,4716.3,4992.15,2828.75,1293.35,449.35,5088.9,9540.65,3215.45,381.7,434.25,18721.45,4361.95,1289.45,4431.7,2621.1,3835.25,14496.8,3764.75,3147.2,18972.1
2023-07-11,5077.65,4890.05,5096.1,3158.2,1347.3,475.1,5242.1,9992.3,3319.95,393.9,432.4,19162.55,4206.1,1287.1,4441.05,2654.6,3862.9,14657.8,3710.0,3156.75,19398.5
2023-07-18,5252.05,4878.45,5073.9,3078.85,1333.3,472.3,4816.2,9835.8,3259.9,391.85,421.55,19515.95,4336.3,1290.7,4460.7,2725.55,3809.25,14902.05,3828.85,3282.5,19384.3
2023-07-25,5175.6,4823.65,5065.9,3096.65,1474.95,478.85,4990.5,9607.55,3470.05,417.95,419.3,19101.2,4330.5,1364.0,4679.5,2700.5,3957.1,15952.55,3710.35,3194.2,19833.15
2023-08-01,5155.75,4870.45,4983.6,3145.7,1348.85,472.25,4860.55,9756.35,3388.3,402.75,443.5,19142.2,4087.2,1300.4,4540.3,2539.85,3797.95,15555.55,3763.3,3115.5,19778.3
2023-08-08,4996.75,4832.1,4809.45,2993.45,1356.85,460.1,4865.95,9653.8,3440.65,402.8,460.9,18262.25,4127.3,1312.15,4571.75,2565.3,3852.05,15697.15,3819.0,3047.4,19526.55
2023-08-15,4981.35,4666.55,4600.9,3059.7,1394.4,458.65,5104.2,9463.1,3462.5,417.8,462.65,18310.3,4901.35,1312.05,4690.35,2587.55,3979.95,15486.5,3732.1,2932.85,19632.55
2023-08-22,4941.9,4600.6,4498.5,2981.75,1418.5,450.25,5197.9,9419.55,3458.4,418.65,437.2,18185.75,4753.1,1269.85,4323.8,2458.65,4099.05,15845.5,3607.35,2792.35,19465.0
2023-08-29,4945.6,4660.75,4512.45,2951.75,1407.95,450.45,5174.5,9600.95,3398.25,415.25,453.3,18371.55,4996.8,1339.8,4152.0,2497.45,3957.65,15600.8,3718.35,2790.65,19444.0
2023-09-05,4874.5,4675.0,4550.8,2951.85,1435.15,442.8,5173.65,9796.4,3390.95,407.2,444.05,18626.45,4958.1,1353.95,4369.65,2454.9,4039.3,15798.35,3866.85,2837.75,19347.45
2023-09-12,5033.1,4683.8,4569.15,2938.0,1477.45,447.45,5407.25,10178.85,3429.9,429.3,437.75,19275.15,4998.15,1353.0,4492.75,2461.9,4206.9,16395.5,3944.8,3146.3,19611.05
2023-09-19,5011.0,4808.3,4608.25,2994.4,1498.35,453.5,5539.1,10473.4,3567.85,435.7,443.9,19362.1,5062.1,1398.5,4396.05,2447.3,4209.5,17322.0,3828.65,3264.8,20070.0
2023-09-26,5006.3,5182.95,4527.4,3061.85,1490.25,452.95,5473.45,10346.75,3606.05,430.1,428.15,19315.4,4877.55,1413.2,4464.9,2401.9,4220.85,17497.15,3774.1,3361.5,19901.4
2023-10-03,5105.35,5032.95,4627.35,3006.35,1467.0,449.15,5436.9,10680.75,3589.3,415.65,430.45,19218.55,5285.35,1406.65,4239.15,2388.15,4166.5,18367.6,3725.55,3099.4,19716.45
2023-10-10,5047.4,4918.6,4532.5,2989.05,1444.35,436.1,5186.2,10129.85,3537.75,404.9,429.65,18742.35,5216.45,1393.6,4058.65,2385.0,4041.85,17773.15,3501.4,3005.6,19436.1
2023-10-17,5092.85,5064.4,4554.95,3100.85,1494.4,448.25,5244.45,10412.1,3609.9,421.15,445.1,19698.1,5254.7,1390.95,4265.3,2533.15,4161.9,17761.3,3558.5,2924.3,19811.35
2023-10-24,4977.25,5137.35,4607.7,3153.15,1440.55,451.65,5155.2,10788.45,3487.25,407.45,433.0,20121.1,5475.3,1340.35,4204.5,2571.55,4132.1,17274.55,3492.35,2993.8,19671.1
2023-10-31,4859.9,5347.3,4533.75,3140.85,1370.05,432.7,5204.05,10588.85,3390.1,381.85,417.95,19696.0,5445.6,1267.15,4080.65,2428.95,3959.55,17181.75,3432.85,2947.85,19122.15
2023-11-07,4796.55,5344.35,4397.3,3092.45,1354.15,428.1,4998.7,10227.75,3330.65,380.95,406.65,19358.4,5181.3,1240.75,4096.65,2418.8,3916.05,17816.1,3325.65,3105.25,18989.15
2023-11-14,5110.95,5397.6,4670.6,3132.1,1391.0,436.95,5233.4,10322.3,3381.55,382.2,421.0,19646.95,5357.3,1252.05,4505.8,2577.35,4080.25,17570.05,3423.9,3252.3,19443.5
2023-11-21,5224.95,5536.7,4710.8,3177.85,1410.5,441.95,5401.65,10456.05,3404.3,391.65,418.15,19722.4,5254.25,1262.05,4743.6,2543.35,4051.45,18186.1,3495.5,3186.5,19675.45
2023-11-28,5532.0,5751.55,4694.2,3413.6,1457.8,439.7,5553.65,10494.55,3530.15,400.25,414.25,20821.3,5412.2,1306.0,4741.45,2604.35,4082.85,17907.85,3549.0,3730.35,19811.85
2023-12-05,5421.95,6069.95,4803.65,3746.9,1459.6,437.2,5588.5,10599.25,3513.75,406.25,435.65,21663.9,5398.5,1288.05,4547.65,2689.55,4022.75,17280.75,3635.75,3453.25,20096.6
2023-12-12,5543.1,6069.95,5003.15,3761.05,1474.3,463.25,5639.85,10625.75,3604.1,418.75,501.1,21592.55,5980.2,1324.45,4758.0,2872.15,4111.25,17444.35,3851.95,3334.25,20937.7
2023-12-19,5426.75,6316.1,4919.3,3863.3,1449.0,455.65,5727.5,10380.05,3593.55,419.65,509.05,21949.6,6290.65,1327.3,4813.65,2981.15,4069.95,17176.65,3934.4,3763.7,20926.35
2023-12-26,5402.2,6364.45,4954.95,3815.5,1536.4,451.0,6032.5,10081.25,3780.05,431.95,490.45,21494.15,6268.95,1335.6,4997.45,2859.35,4187.1,17052.85,3909.15,3559.75,21150.15
