Symbol,Date,Expiry,Strike Price,Stock Price,Call Price,Put Price
APOLLOHOSP,29-Dec-22,25-Jan-23,2900,4524.45,1583.25,5.2
APOLLOHOSP,29-Dec-22,23-Feb-23,4650,4524.45,524.9,283.85
APOLLOHOSP,29-Dec-22,23-Feb-23,5400,4524.45,220.45,717.15
APOLLOHOSP,29-Dec-22,23-Feb-23,5150,4524.45,299.85,550.65
APOLLOHOSP,29-Dec-22,23-Feb-23,4250,4524.45,775.4,140.9
APOLLOHOSP,29-Dec-22,23-Feb-23,4700,4524.45,498.05,306.2
APOLLOHOSP,29-Dec-22,23-Feb-23,5550,4524.45,182.05,826.3
APOLLOHOSP,29-Dec-22,23-Feb-23,5000,4524.45,105,460.8
APOLLOHOSP,29-Dec-22,23-Feb-23,5500,4524.45,194,789.05
APOLLOHOSP,29-Dec-22,23-Feb-23,4350,4524.45,706.9,170.75
APOLLOHOSP,29-Dec-22,23-Feb-23,4450,4524.45,642.15,204.35
APOLLOHOSP,29-Dec-22,23-Feb-23,3850,4524.45,1084.45,56.45
APOLLOHOSP,29-Dec-22,23-Feb-23,5250,4524.45,265.7,614.85
APOLLOHOSP,29-Dec-22,23-Feb-23,4200,4524.45,811.05,127.35
APOLLOHOSP,29-Dec-22,23-Feb-23,4000,4524.45,962.35,81.9
APOLLOHOSP,29-Dec-22,23-Feb-23,4400,4524.45,673.9,186.95
APOLLOHOSP,29-Dec-22,23-Feb-23,5050,4524.45,337.45,489.85
APOLLOHOSP,29-Dec-22,23-Feb-23,4050,4524.45,923.2,91.95
APOLLOHOSP,29-Dec-22,23-Feb-23,5200,4524.45,282.35,582.3
APOLLOHOSP,29-Dec-22,23-Feb-23,5450,4524.45,206.85,752.75
APOLLOHOSP,29-Dec-22,23-Feb-23,4300,4524.45,740.65,155.35
APOLLOHOSP,29-Dec-22,23-Feb-23,4900,4524.45,240,405.45
APOLLOHOSP,29-Dec-22,23-Feb-23,4100,4524.45,884.9,102.85
APOLLOHOSP,29-Dec-22,23-Feb-23,4800,4524.45,447.35,353.85
APOLLOHOSP,29-Dec-22,23-Feb-23,5350,4524.45,234.75,682.25
APOLLOHOSP,29-Dec-22,23-Feb-23,4500,4524.45,611.3,222.7
APOLLOHOSP,29-Dec-22,23-Feb-23,5100,4524.45,318.2,519.8
APOLLOHOSP,29-Dec-22,23-Feb-23,4550,4524.45,581.5,242.1
APOLLOHOSP,29-Dec-22,23-Feb-23,3950,4524.45,1002.25,72.65
APOLLOHOSP,29-Dec-22,23-Feb-23,4600,4524.45,552.7,262.45
APOLLOHOSP,29-Dec-22,23-Feb-23,3900,4524.45,1043,64.2
APOLLOHOSP,29-Dec-22,23-Feb-23,4850,4524.45,423.5,379.15
APOLLOHOSP,29-Dec-22,23-Feb-23,5300,4524.45,249.85,648.15
APOLLOHOSP,29-Dec-22,23-Feb-23,4150,4524.45,847.45,114.6
APOLLOHOSP,29-Dec-22,23-Feb-23,4950,4524.45,385.95,432.65
APOLLOHOSP,29-Dec-22,23-Feb-23,4750,4524.45,472.25,329.55
APOLLOHOSP,30-Dec-22,25-Jan-23,3250,4477.6,1255,21.4
APOLLOHOSP,30-Dec-22,25-Jan-23,3450,4477.6,1077.7,40.9
APOLLOHOSP,30-Dec-22,25-Jan-23,5450,4477.6,103.6,1034.95
APOLLOHOSP,30-Dec-22,25-Jan-23,3950,4477.6,688.35,14.25
APOLLOHOSP,30-Dec-22,25-Jan-23,4050,4477.6,621.75,20.15
APOLLOHOSP,30-Dec-22,25-Jan-23,5500,4477.6,4.75,1076.65
APOLLOHOSP,30-Dec-22,25-Jan-23,3850,4477.6,759,115.8
APOLLOHOSP,30-Dec-22,25-Jan-23,3600,4477.6,951.85,62.65
APOLLOHOSP,30-Dec-22,25-Jan-23,3700,4477.6,871.95,4.5
APOLLOHOSP,30-Dec-22,25-Jan-23,4550,4477.6,121.15,158.95
APOLLOHOSP,30-Dec-22,25-Jan-23,4200,4477.6,530.05,36.85
APOLLOHOSP,30-Dec-22,25-Jan-23,4250,4477.6,312.5,46.5
APOLLOHOSP,30-Dec-22,25-Jan-23,4100,4477.6,590.1,24.45
APOLLOHOSP,30-Dec-22,25-Jan-23,2750,4477.6,1728.15,2.5
APOLLOHOSP,30-Dec-22,25-Jan-23,4800,4477.6,48.05,322
APOLLOHOSP,30-Dec-22,25-Jan-23,4900,4477.6,33.2,304
APOLLOHOSP,30-Dec-22,25-Jan-23,4650,4477.6,84.75,226.4
APOLLOHOSP,30-Dec-22,25-Jan-23,3200,4477.6,1300.7,17.9
APOLLOHOSP,30-Dec-22,25-Jan-23,5400,4477.6,7.4,993.75
APOLLOHOSP,30-Dec-22,25-Jan-23,3650,4477.6,911.45,71.5
APOLLOHOSP,30-Dec-22,25-Jan-23,4000,4477.6,530.95,16.3
APOLLOHOSP,30-Dec-22,25-Jan-23,4750,4477.6,58.05,279.65
APOLLOHOSP,30-Dec-22,25-Jan-23,4150,4477.6,559.55,27.6
APOLLOHOSP,30-Dec-22,25-Jan-23,3050,4477.6,1440.45,10
